year-month,lhd,CO ppm,NO pphm,NO2 pphm,OZONE pphm,PM10 µg/m³,SO2 pphm,asthma edp [f],asthma edp [m]
2019-09,South Western Sydney,0.1582845350189402,0.6118885659369466,0.8473214624765344,1.8790384316724336,17.95,0.0328446793158686,24.8,20.0
2019-10,South Western Sydney,0.1885263251686297,0.5612380228496813,1.0091474347335143,2.308354735516973,25.825,0.0561097392950493,19.2,18.7
2019-11,South Western Sydney,0.2071355447471984,0.2625,0.8341474347335145,2.422800564366905,28.734010676280725,0.0574690258229436,26.6,23.4
2019-12,South Western Sydney,0.2725809304461083,0.1875,0.8357747423378147,2.558917243323697,28.734010676280725,0.0569438370052027,31.1,23.8
2020-01,South Western Sydney,0.3086909492118115,0.3421790524518615,0.7299467632471022,2.6761563109986533,28.734010676280725,0.0769602933486952,23.1,16.7
2020-02,South Western Sydney,0.182562734489328,0.254169636584824,0.5748063963573861,2.0268328511415743,19.1,0.0615533209514625,22.3,26.5
2020-03,South Western Sydney,0.1578816024156989,0.6139519787342255,0.5788416791163522,1.5695807988700972,16.5,0.0413606695001671,28.3,28.0
2020-04,South Western Sydney,0.1972316662784875,0.6762195591158104,0.7646975655478729,1.485429122934821,18.65,0.0558678308216423,13.6,7.1
2020-05,South Western Sydney,0.1719862494308269,0.9930685569618546,0.6440476774301206,1.5920680724128848,13.95,0.0318522017431495,9.3,9.5
2020-06,South Western Sydney,0.1973115630482618,1.1399095317640715,0.7058378304796762,1.498594138016001,14.1,0.0314166962244027,19.7,20.1
2020-07,South Western Sydney,0.1946413065838092,1.1100182975960564,0.6690901116266436,1.791554780746978,14.25,0.0322811478876704,15.8,14.5
2020-08,South Western Sydney,0.1619155562652668,0.9352354590284137,0.6851664770478514,2.000611445228948,14.375,0.0203626800009751,17.8,23.4
2020-09,South Western Sydney,0.16812599701435,0.7385705876682187,0.7005915949350007,2.131444754101608,18.9,0.036356229312493,13.6,16.7
2020-10,South Western Sydney,0.1472736785749955,0.3427033881332702,0.5557274421310128,2.424923578288015,15.775,0.0434989042089942,17.3,11.2
2020-11,South Western Sydney,0.1504861764129001,0.3521980103616242,0.5205544287778724,2.311118581961168,20.375,0.0448664165387759,14.1,19.3
2020-12,South Western Sydney,0.1309359327788002,0.2262685876009074,0.3736149852100858,1.9510125391145936,16.975,0.0254291574366072,13.6,13.8
2021-01,South Western Sydney,0.1141612341053713,0.225,0.3,2.0333606245179934,16.975,0.0441258688096038,11.3,8.9
2021-02,South Western Sydney,0.1295167501910417,0.3762148593229869,0.3903282538341106,1.5424866035374007,15.25,0.0249212689011315,16.7,16.5
2021-03,South Western Sydney,0.1198361679043877,0.3777437218899858,0.425,1.733162436631942,15.75,0.0256969742466431,23.0,19.0
2021-04,South Western Sydney,0.1273793989351717,0.8072992629036777,0.7117920157349217,1.628604192921862,21.075,0.0426999562127071,22.0,23.3
2021-05,South Western Sydney,0.1251417501314029,0.9231163093020764,0.6280362876586938,1.5531887199272418,14.7,0.0335383540006709,31.0,26.9
2021-06,South Western Sydney,0.139278543547533,1.44709909622661,0.7156887420947219,1.3534760696954466,13.675,0.0373954378559439,23.8,17.5
2021-07,South Western Sydney,0.12776359635351,0.993468094306326,0.5875,1.706379281860064,13.475,0.0550152607864341,14.8,10.7
2021-08,South Western Sydney,0.1216234827068845,0.650161962368611,0.601947960031618,1.9287990684939524,14.475,0.021697230743233,8.8,4.2
2021-09,South Western Sydney,0.0906354054370667,0.5575224227012092,0.6143364750955542,2.1148156000634986,14.8,0.0296051935726602,6.8,5.3
2021-10,South Western Sydney,0.093784356104311,0.3582378170934846,0.5600307379418082,2.2034527970012983,16.1,0.0248201226460782,5.9,7.9
2021-11,South Western Sydney,0.0857797172319589,0.3629266672266676,0.3625,2.058372624618264,14.775,0.0257130315781158,16.0,17.1
2021-12,South Western Sydney,0.0899011955048877,0.2272555412179445,0.325,2.119888241021635,14.125,0.0241528747315948,10.8,12.0
2022-01,South Western Sydney,0.102031284589506,0.1375,0.3689796705710361,1.568998822036267,15.225,0.0268957467785847,9.6,7.3
2022-02,South Western Sydney,0.0992665923433399,0.3416217651705559,0.4686690552769518,1.3697255544749034,15.0,0.0248813931630631,18.6,20.4
2022-03,South Western Sydney,0.0953160544496246,0.518595273518683,0.30625,1.526257541474491,11.575,0.0231789859831937,30.6,28.8
2022-04,South Western Sydney,0.1068053462373004,0.6332480182255685,0.4505620206192625,1.3918397638289857,11.9,0.0227695006015299,30.1,28.0
2022-05,South Western Sydney,0.0971762506350485,1.0480420600030298,0.6248880653469402,1.274675388751163,11.75,0.0493123218797629,39.5,42.8
2022-06,South Western Sydney,0.1155576126096423,1.2440190717194386,0.55,1.5702529955046345,12.85,0.0320856655576399,26.9,24.8
2022-07,South Western Sydney,0.097038685792291,0.7165797345396765,0.4875,1.996903111110957,9.975,0.0214208356347086,27.1,16.4
2022-08,South Western Sydney,0.1024307346929308,0.9075702518677728,0.5625,1.8162367457364417,11.325,0.0372516914274945,25.0,33.3
2022-09,South Western Sydney,0.0928025624442023,0.5552655942075416,0.5610716827137526,2.0062163013265173,11.525,0.0390248966405195,21.2,21.1
2022-10,South Western Sydney,0.0896437078370813,0.3717008895641372,0.4851636880815714,1.966377036949524,11.35,0.0249068535081431,19.6,20.6
2022-11,South Western Sydney,0.080825000994792,0.378515126676756,0.3440848090550724,1.9798304988398283,13.269886478597211,0.0245434951313563,17.2,16.4
2022-12,South Western Sydney,0.0918183835772388,0.3460547860295521,0.3103536456699492,1.9783960536346368,15.74024213049717,0.0532343875760383,14.1,13.7
2023-01,South Western Sydney,0.0910524308015277,0.2390374815714497,0.3062017558174349,1.8025418354049767,14.717542830805964,0.0252920590835356,11.7,14.3
2023-02,South Western Sydney,0.0874882657594309,0.3865259938758892,0.5278198334848632,1.852061001520218,18.004072738911958,0.0561265869245307,21.0,25.4
2023-03,South Western Sydney,0.1143408413718701,0.6180268774540688,0.638775138584247,1.6608280751535789,17.310189740965914,0.0564274884985059,22.0,19.5
2023-04,South Western Sydney,0.102916342459442,0.7369183245494504,0.5378415517987932,1.445027180867512,12.752130160314778,0.0228812823226999,26.5,20.1
2023-05,South Western Sydney,0.1356855917594532,1.1943607287164373,0.6796321863069494,1.520485808235989,15.462833472769324,0.0330905732567768,25.5,29.0
2023-06,South Western Sydney,0.1227215318100756,1.2624318531105077,0.686365005803488,1.5493746079366124,15.2846539301971,0.0507782250243733,18.9,18.4
2023-07,South Western Sydney,0.1366446994009824,1.3632097817439142,0.7647363636806382,1.6044555122512103,16.273579366771287,0.0540358691383903,20.23076923076923,18.99230769230769
2023-08,South Western Sydney,0.1112024941368494,1.086794942795179,0.8468132223910941,1.6559756962193677,15.52518404965222,0.052743432104954,21.56153846153846,19.584615384615383
2023-09,South Western Sydney,0.1551971383347386,0.8070292484052243,1.0292703072360747,2.049702237688867,24.22080510679691,0.0587722049592226,22.892307692307693,20.176923076923075
2023-10,South Western Sydney,0.1099246801659779,0.3341281219378399,0.6249531298119344,2.311312179365902,18.67701035430838,0.0265262221208257,24.223076923076924,20.76923076923077
2023-11,South Western Sydney,0.0950812086664755,0.2636219524082983,0.5861963737449476,2.099745043471411,17.185501711628763,0.0553014237767861,25.553846153846155,21.361538461538466
2023-12,South Western Sydney,0.1084993814537525,0.2318317045126486,0.3638094353220121,2.4271620479092912,19.95708445235112,0.0391828666426718,26.884615384615387,21.953846153846158
2024-01,South Western Sydney,0.1191870350729962,0.2598743552826474,0.4942909688470378,1.6664322957046864,18.923307012432996,0.0569600470310542,28.21538461538461,22.54615384615385
2024-02,South Western Sydney,0.1080495650355809,0.4159911038434773,0.5457175044947552,1.816347669017388,19.421521911798298,0.0577222313492201,29.54615384615385,23.138461538461534
2024-03,South Western Sydney,0.0996205414994979,0.5465929294012105,0.6881411160630506,1.74138215683242,20.155340898344463,0.0560970686609636,30.87692307692308,23.730769230769237
2024-04,South Western Sydney,0.0901481461388485,0.6045682777865066,0.6256167039365826,1.6905605153386989,15.832396527157467,0.037277529334348,32.20769230769231,24.323076923076925
2024-05,South Western Sydney,0.130257679284218,0.8745391559688651,0.6684896142952563,1.5479922770206809,13.803873334155789,0.0334890324989502,33.53846153846154,24.915384615384617
2024-06,South Western Sydney,0.1296204455264828,1.0295469270289932,0.6373604585843156,1.599354902538628,11.7511163616295,0.0313018566327135,34.86923076923077,25.50769230769231
2014-07,Southern NSW,0.1330391679991168,0.3644435863864239,0.4201224162965395,1.9403014120442723,18.511935447050703,0.06881430964475228,36.2,26.1
2014-08,Southern NSW,0.13303916799911691,0.3246090185137786,0.4398508895747721,2.1198436962889957,18.5119354470507,0.06881430964475223,55.6,36.6
2014-09,Southern NSW,0.13303916799911672,0.1968778609527297,0.3250783292620383,2.2795340644440945,18.511935447050703,0.06881430964475223,34.6,31.8
2014-10,Southern NSW,0.13303916799911664,0.0412595998281111,0.2984603215190981,2.567228744861113,18.511935447050707,0.06881430964475217,29.5,29.5
2014-11,Southern NSW,0.13303916799911678,0.03609765883484,0.3401826438219678,2.739333606376654,18.511935447050703,0.0688143096447521,43.3,46.0
2014-12,Southern NSW,0.1330391679991166,0.01700499055683,0.2511795790372929,2.466908709170828,18.511935447050707,0.0688143096447522,20.1,28.6
2015-01,Southern NSW,0.13303916799911664,0.0344768497183911,0.1947288651511876,2.149723720450016,18.511935447050707,0.06881430964475226,12.5,24.8
2015-02,Southern NSW,0.13303916799911678,0.0984813220376663,0.1579536257543752,2.0225101082670704,18.5119354470507,0.0688143096447523,38.6,18.5
2015-03,Southern NSW,0.1330391679991168,0.2447375088732329,0.4351658355552552,2.26964108762672,18.511935447050707,0.0688143096447522,29.7,42.9
2015-04,Southern NSW,0.1330391679991168,0.2712601811162678,0.3386818553010722,2.009809165094558,18.511935447050703,0.06881430964475227,39.1,27.1
2015-05,Southern NSW,0.13303916799911697,0.4084254015133655,0.5012863541763247,1.9094245673689043,18.511935447050703,0.06881430964475226,41.2,47.7
2015-06,Southern NSW,0.13303916799911708,0.5893241893402161,0.6165067414745757,1.4260091422852912,18.511935447050703,0.06881430964475234,47.7,43.5
2015-07,Southern NSW,0.1330391679991168,0.4906812211926444,0.5058061906846565,1.7313738251267832,18.5119354470507,0.06881430964475233,42.8,17.6
2015-08,Southern NSW,0.13303916799911705,0.3036297752155948,0.390965831113457,1.937867972801829,18.5119354470507,0.06881430964475226,57.6,51.7
2015-09,Southern NSW,0.1330391679991168,0.2115999826880603,0.3559368906712543,2.129164239189256,18.511935447050703,0.06881430964475224,40.0,30.5
2015-10,Southern NSW,0.13303916799911664,0.0,0.1746767947762096,2.5137190639915525,18.511935447050703,0.06881430964475219,34.5,22.8
2015-11,Southern NSW,0.13303916799911675,0.0462890059339479,0.2600796933654791,2.523187105663106,18.511935447050707,0.06881430964475217,30.3,37.4
2015-12,Southern NSW,0.1330391679991168,0.0967858477090887,0.3062631856829407,2.334164245935633,18.511935447050707,0.0688143096447522,27.9,41.6
2016-01,Southern NSW,0.13303916799911666,0.1027441214546792,0.28334394549363,2.1834667986590963,18.511935447050703,0.06881430964475224,26.1,21.3
2016-02,Southern NSW,0.13303916799911686,0.0881024411387136,0.2751033775765591,2.0888892966583623,18.511935447050703,0.06881430964475224,35.7,40.1
2016-03,Southern NSW,0.13303916799911683,0.174289285944795,0.2347362200164265,2.1426025065878727,18.511935447050703,0.06881430964475224,41.1,35.2
2016-04,Southern NSW,0.13303916799911683,0.3049476871245469,0.4442720081170016,2.002486792891106,18.511935447050703,0.06881430964475227,40.9,26.6
2016-05,Southern NSW,0.13303916799911705,0.3578253028609703,0.5905455078079103,2.015004874760233,18.511935447050703,0.06881430964475223,48.8,52.7
2016-06,Southern NSW,0.13303916799911691,0.3837480623716655,0.4315100098579398,1.9213919397850567,18.511935447050703,0.06881430964475227,39.2,36.8
2016-07,Southern NSW,0.13303916799911686,0.3879476138725886,0.4590938427166966,2.080134875298804,18.511935447050703,0.06881430964475224,47.6,31.2
2016-08,Southern NSW,0.13303916799911691,0.3793844363106458,0.4913148519599754,2.0509461655216947,18.5119354470507,0.06881430964475224,55.8,34.2
2016-09,Southern NSW,0.13303916799911672,0.2367210899223725,0.3370442200370531,2.16590819308516,18.511935447050707,0.06881430964475223,29.8,32.4
2016-10,Southern NSW,0.1330391679991166,0.1044229083695625,0.2964472128685553,2.427890538280708,18.511935447050707,0.0688143096447522,23.2,25.2
2016-11,Southern NSW,0.13303916799911678,0.0794647699020132,0.3596673285673967,2.538567026160333,18.511935447050703,0.06881430964475216,34.5,42.6
2016-12,Southern NSW,0.13303916799911678,0.0,0.3089313756469179,2.6584763263443447,18.511935447050703,0.06881430964475213,35.6,48.1
2017-01,Southern NSW,0.13303916799911672,0.0,0.3288471635582799,2.35958459482465,18.511935447050703,0.06881430964475221,34.3,30.9
2017-02,Southern NSW,0.13303916799911672,0.0503978848040752,0.2526595724903594,2.6816966326467293,18.511935447050703,0.06881430964475214,32.2,43.9
2017-03,Southern NSW,0.13303916799911678,0.1724123766623297,0.2377665564107753,2.0919120366802386,18.511935447050707,0.06881430964475226,29.7,36.0
2017-04,Southern NSW,0.133039167999117,0.3124295277658936,0.4108108467536477,1.7478736310763847,18.511935447050703,0.0688143096447523,47.6,43.1
2017-05,Southern NSW,0.13303916799911716,0.4460722715291705,0.5589198025279323,1.4942410466775924,18.511935447050703,0.06881430964475233,52.5,49.4
2017-06,Southern NSW,0.13303916799911705,0.5195588185937546,0.624578977271631,1.4901860891195546,18.511935447050703,0.06881430964475233,53.2,36.1
2017-07,Southern NSW,0.1330391679991168,0.4021640395492994,0.4709490218310568,2.1629799875773355,18.511935447050703,0.06881430964475221,42.2,36.8
2017-08,Southern NSW,0.13303916799911672,0.221951606243606,0.3549020126930202,2.3653570106890425,18.511935447050703,0.0688143096447522,49.3,28.4
2017-09,Southern NSW,0.13303916799911664,0.1045360733086932,0.4012125379021535,2.5209914878090096,18.511935447050703,0.06881430964475217,33.5,21.9
2017-10,Southern NSW,0.1330391679991166,0.0156636011616899,0.257129958934956,2.8052474883647087,18.511935447050703,0.06881430964475213,35.0,31.4
2017-11,Southern NSW,0.13303916799911672,0.1516773799393579,0.1985748443423253,2.539734806304982,18.511935447050703,0.06881430964475217,31.8,39.3
2017-12,Southern NSW,0.13303916799911664,0.0129388727309415,0.2037122245638888,2.720013562576658,18.511935447050707,0.06881430964475213,31.7,32.3
2018-01,Southern NSW,0.1330391679991166,0.1014349100117771,0.3231187761434614,2.408710644009836,18.511935447050703,0.0688143096447522,28.8,19.3
2018-02,Southern NSW,0.13303916799911686,0.1427023351070467,0.2852733487883674,2.198069380870104,18.511935447050703,0.06881430964475221,33.4,46.8
2018-03,Southern NSW,0.13303916799911694,0.1725285232179013,0.4014260819603294,2.161455936044501,18.5119354470507,0.06881430964475221,54.2,45.6
2018-04,Southern NSW,0.1330391679991168,0.2320658928845989,0.4780481351131341,2.193681677231539,18.511935447050703,0.06881430964475221,33.0,34.6
2018-05,Southern NSW,0.1330391679991169,0.3797038743385745,0.51830473083956,1.8514062165342768,18.511935447050707,0.06881430964475227,28.2,40.1
2018-06,Southern NSW,0.133039167999117,0.4261642896513428,0.4715831115840946,1.811834898501082,18.511935447050703,0.06881430964475227,43.0,47.2
2018-07,Southern NSW,0.133039167999117,0.3759029288567553,0.4646097262361142,2.073344323034047,18.5119354470507,0.06881430964475223,54.0,46.2
2018-08,Southern NSW,0.13303916799911678,0.2318657829165778,0.4158772654037231,2.1615946146992835,18.511935447050703,0.06881430964475224,40.0,28.2
2018-09,Southern NSW,0.13303916799911675,0.1774209063312436,0.3336759674683358,2.165221422013411,18.511935447050703,0.06881430964475224,41.7,27.3
2018-10,Southern NSW,0.13303916799911666,0.0515344863167862,0.1669135539349315,2.5713985322326565,18.5119354470507,0.06881430964475219,32.2,31.1
2018-11,Southern NSW,0.1330391679991168,0.1225818814811211,0.3642165279401191,2.3775325153413505,18.511935447050703,0.06881430964475219,42.3,39.6
2018-12,Southern NSW,0.13303916799911672,0.0156264579488399,0.2243863273693269,2.5371228812149003,18.511935447050703,0.06881430964475219,48.8,29.0
2019-01,Southern NSW,0.1330391679991166,0.0,0.2762084449913326,2.7928801456425627,18.511935447050707,0.06881430964475213,31.9,30.0
2019-02,Southern NSW,0.13303916799911678,0.1287073934613416,0.2207030925037741,2.3794943956662133,18.511935447050703,0.0688143096447522,41.5,33.0
2019-03,Southern NSW,0.13303916799911686,0.2357393897219067,0.4584388539056345,2.152542488893534,18.5119354470507,0.06881430964475223,56.2,32.8
2019-04,Southern NSW,0.13303916799911708,0.2515236999320338,0.4399301734676513,1.5976425005069794,18.5119354470507,0.06881430964475233,56.6,38.8
2019-05,Southern NSW,0.13303916799911716,0.3124587029064364,0.5037874764474062,1.5403698430702892,18.5119354470507,0.06881430964475234,65.6,44.5
2019-06,Southern NSW,0.1330391679991171,0.4839735340339876,0.5316296044798787,1.5013103694023575,18.511935447050703,0.06881430964475233,48.8,46.4
2019-07,Southern NSW,0.1330391679991171,0.3906837477654384,0.4763863477813603,1.7059729801300978,18.511935447050703,0.06881430964475228,52.6,46.5
2019-08,Southern NSW,0.1330391679991169,0.3056771619801125,0.51147199045392,1.964493277801867,18.511935447050703,0.06881430964475227,50.2,26.5
2019-09,Southern NSW,0.13303916799911672,0.1528982265228459,0.3078233811858877,2.318982293243298,18.511935447050703,0.0688143096447522,35.5,32.8
2019-10,Southern NSW,0.1330391679991167,0.1159067833704929,0.3646571260209262,2.5567024647657144,18.511935447050703,0.06881430964475217,38.8,27.4
2019-11,Southern NSW,0.13303916799911678,0.0,0.4501835180163703,2.8,18.511935447050703,0.0688143096447521,43.5,42.9
2019-12,Southern NSW,0.1330391679991167,0.0,0.5,3.1394060759456397,18.5119354470507,0.06881430964475203,61.0,36.6
2020-01,Southern NSW,0.13303916799911672,0.0,0.4,3.1394060759456397,18.511935447050696,0.06881430964475205,76.0,36.3
2020-02,Southern NSW,0.13303916799911664,0.0,0.3,2.5,18.511935447050707,0.06881430964475219,26.9,27.0
2020-03,Southern NSW,0.13303916799911691,0.2,0.2,2.0,18.511935447050703,0.06881430964475227,39.0,41.1
2020-04,Southern NSW,0.13303916799911658,0.1,0.2,2.1,18.511935447050707,0.06881430964475228,10.6,13.1
2020-05,Southern NSW,0.1330391679991167,0.4,0.5,1.7,18.511935447050703,0.06881430964475233,18.4,13.0
2020-06,Southern NSW,0.1330391679991169,0.5,0.5,1.7,18.511935447050703,0.06881430964475231,39.3,26.7
2020-07,Southern NSW,0.13303916799911672,0.5,0.6,1.8,18.511935447050703,0.06881430964475228,18.2,20.1
2020-08,Southern NSW,0.1330391679991166,0.2,0.4,2.3,18.511935447050703,0.06881430964475223,25.8,19.1
2020-09,Southern NSW,0.1330391679991166,0.1,0.3,2.3,18.511935447050703,0.06881430964475223,29.7,15.4
2020-10,Southern NSW,0.13303916799911672,0.1,0.2,2.6,18.5119354470507,0.06881430964475216,41.5,33.9
2020-11,Southern NSW,0.13303916799911675,0.0,0.3,2.5,18.511935447050703,0.06881430964475217,38.9,35.5
